time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,3.069150068962439,-0.632217265644264,21.65472519028065,6.1866501369025535,5.975264156447171,0.0,3.6661253002279612,-0.8977786359642304,5.610391063816402,-0.0244997653043332,-0.16020991097461662,0.0,462.8518528212338,461.9098349862757,462.8653304368087,461.2699383690707
3.4200000000000026,3.295027753142128,-0.6879167297381625,21.992507826684147,6.185046555987572,5.96707175926027,0.0,3.8636529952036547,-0.9589347359009968,5.648144995055905,-0.031598813915194715,-0.1101351844773214,0.0,465.2966531252193,469.18311465963586,466.7181333343402,466.1634807284706
3.4800000000000026,3.532726055425443,-0.747266664712297,22.332029282473965,6.183443234407434,5.959954498009802,0.0,4.0599549753685915,-1.0194899994676645,5.668504007526502,-0.018417599883994933,-0.14672562318590027,0.0,465.05550064346875,462.1668905399444,462.03558117406567,463.0737042096008
3.5400000000000027,3.7810394601074826,-0.8098950422236201,22.668943962940777,6.182060807619605,5.95112395576337,0.0,4.217746001912999,-1.0682169852422958,5.561949834966413,-0.03441839978947029,-0.1480902732282846,0.0,422.1303630075687,421.99099209895024,422.82086550036075,421.43961471926553
3.6000000000000028,4.039717458357927,-0.8756981839407271,23.00169079293441,6.180287262165216,5.94196793273464,0.0,4.405385462268656,-1.1253340754995214,5.529065396558323,-0.021280384179703446,-0.16361622830558215,0.0,447.89663297435743,446.60977561800667,447.3270980478314,448.39565326756986
3.660000000000003,4.310317315739629,-0.9451056063707909,23.333887903557603,6.179008557471363,5.932173372157283,0.0,4.615154490577662,-1.188279717165062,5.543259009672889,-0.021374534464706874,-0.1625068340110447,0.0,464.98430933480284,465.0471349013195,463.6075174995018,463.60014022799186
3.720000000000003,4.592752375360193,-1.0180532676617862,23.664431256831865,6.17768815376901,5.922178776792677,0.0,4.799932307683952,-1.2433812082062663,5.474445267280137,-0.023301941724649944,-0.1762853201072059,0.0,438.4766295958317,437.30295527439125,439.5148657269524,439.35502952475724
3.780000000000003,4.886061248967637,-1.094228905031439,23.98988389983468,6.176339138011787,5.911356940791418,0.0,4.977680150149881,-1.2958939825419649,5.373711439484715,-0.02089534326947957,-0.19009678578890124,0.0,429.39216883344113,428.18555443752444,428.1996756151958,428.4043640853529
3.840000000000003,5.189945022697281,-1.1735108256491504,24.308666448114973,6.174729621314182,5.900018016890003,0.0,5.152471227497497,-1.3469302395530898,5.252183132151495,-0.04261346995203702,-0.18684424203327238,0.0,422.4767345983712,422.7204116408857,421.9756317612771,420.0958003472506
3.900000000000003,5.506645415932649,-1.2564674016261728,24.62548897982685,6.172306646741102,5.888599420429173,0.0,5.404727543610605,-1.4183868921467973,5.307125118770734,-0.03625935370160964,-0.1983280629905626,0.0,482.54878080833527,481.64858624179465,481.5148467666143,481.99469832135395
